抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-04-26 02:50:13,123267,珂玛转债,kmzz,100.0,0.0,301611,珂玛科技,kmkj,111.58,4.57,28.17,97.57,114.36,179,-12.56,87.44,270103,电子,szcy,C,,[],0,0,buy,AA,,68.299,126.841,,buy,2032-04-15,5.981,7.5,0.0,188591.19,0.0,2.16,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA 债参考YTM：2.2529,N,7.5,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,118003,华兴转债,hxzz,185.514,7.03,688001,华兴源创,hxyc,50.55,9.72,6.37,26.22,192.79,0,-3.77,181.74,640107,机械设备,shkc,C,2021-12-20,[],0,0,buy,AA,,18.354,34.086,2.0,buy,2027-11-29,1.6,4.509,284079.76,139429.19,331.13,-27.33,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-06-06 开始转股,已公告要强赎，如不考虑强赎纯债价值为108.92元，计算使用1.6年期 评级为AA 债参考YTM：1.6611,N,8.0,全价：185.514 最后更新：15:00:00,,,如不考虑强赎期权价值为99.78元,1,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,113702,斯达转债,sdzz,100.0,0.0,603290,斯达半导,sdbd,108.7,2.55,3.76,105.3,103.23,179,-3.13,96.87,270102,电子,shmb,C,,[],0,0,buy,AA+,,73.71,136.89,5.8,buy,2032-04-15,5.981,15.0,0.0,109714.64,0.0,1.86,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA+ 债参考YTM：1.9929,N,15.0,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,113618,美诺转债,mnzz,263.743,-0.42,603538,美诺华,mnh,57.58,3.65,5.49,21.28,270.58,0,-2.53,261.21,370101,医药生物,shmb,C,2021-02-04,[],0,0,buy,AA-,,14.896,27.664,1.0,buy,2027-01-14,,1.319,717703.04,339700.2,2038.37,,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-07-20 开始转股,强赎登记日2026-04-29，赎回价格100.625元，如不考虑强赎纯债价值为108.58元，计算使用0.8年期 评级为AA- 债参考YTM：1.8008,N,5.2,全价：263.743 最后更新：15:00:00,2026-04-29,100.625,如不考虑强赎期权价值为172.58元,1,"{'R': '最后交易日：2026年4月29日\r\n最后转股日：2026年5月7日\r\n赎回价：100.6247元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,123085,万顺转2,wsz2,156.0,8.67,300057,万顺新材,wsxc,7.9,10.03,1.44,4.99,158.32,0,-1.46,154.54,240301,有色金属,szcy,C,2020-12-28,[],0,0,buy,AA-,,3.493,6.487,4.5,buy,2026-12-11,,2.756,245874.16,138634.21,576.0,,,0,15:34:15,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-06-17 开始转股,强赎登记日2026-05-12，赎回价格100.870元，如不考虑强赎纯债价值为106.79元，计算使用0.7年期 评级为AA- 债参考YTM：1.7895,N,9.0,全价：156.000 最后更新：15:34:15,2026-05-12,100.870,如不考虑强赎期权价值为61.18元,1,"{'R': '最后交易日：2026年5月12日\r\n最后转股日：2026年5月15日\r\n赎回价：100.87元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,113048,晶科转债,jkzz,157.514,-4.25,601778,晶科科技,jkkj,7.17,-0.28,1.59,4.5,159.33,0,-1.14,156.37,410106,公用事业,shmb,C,2021-05-31,[],0,0,buy,AA,,3.15,5.85,6.7,buy,2027-04-23,0.997,17.481,406920.91,759704.18,140.67,-29.06,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-10-29 开始转股,计算使用1.0年期 评级为AA 债参考YTM：1.5646,N,30.0,全价：157.514 最后更新：15:00:00,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,127024,盈峰转债,yfzz,167.0,-8.3,000967,盈峰环境,yfhj,12.95,-5.68,2.41,7.67,168.84,0,-1.09,165.91,760201,环保,szmb,C,2020-12-02,[],0,0,buy,AA+,,5.369,9.971,2.3,buy,2026-11-04,0.532,9.489,133040.22,329205.77,82.92,-64.55,,0,15:34:21,00,Y,N,0,0,Y,,2021-05-10 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.5068,N,14.762,全价：167.000 最后更新：15:34:21,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123187,超达转债,cdzz,222.5,-6.51,301186,超达装备,cdzb,69.22,-6.18,3.48,30.98,223.43,0,-0.42,222.08,280205,汽车,szcy,C,2023-04-25,[],0,0,buy,A,,21.686,40.274,4.7,buy,2029-04-04,2.948,2.482,54858.58,29902.75,98.7,-19.38,,0,15:34:39,00,Y,N,0,0,Y,,2023-10-11 开始转股,计算使用3.0年期 评级为A 债参考YTM：7.1341,N,4.69,全价：222.500 最后更新：15:34:39,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,118033,华特转债,htzz,212.954,17.83,688268,华特气体,htqt,176.8,20.0,10.54,82.75,213.66,0,-0.33,212.62,270601,电子,shkc,C,2023-04-14,[],0,0,buy,AA-,,57.925,107.575,2.9,buy,2029-03-21,2.91,6.123,531812.43,267423.15,417.76,-18.47,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-27 开始转股,计算使用3.0年期 评级为AA- 债参考YTM：2.4341,N,6.46,全价：212.954 最后更新：15:00:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123256,恒帅转债,hszz,195.7,-1.8,300969,恒帅股份,hsgf,122.75,-1.8,10.01,62.55,196.24,0,-0.28,195.42,280205,汽车,szcy,C,2025-06-17,[],0,0,buy,A+,,43.785,81.315,1.6,buy,2031-05-29,,1.906,42057.83,27578.2,111.98,,,0,15:34:06,00,Y,N,0,0,Y,,2025-12-05 开始转股,强赎登记日2026-05-07，赎回价格100.191元，如不考虑强赎纯债价值为92.33元，计算使用5.1年期 评级为A+ 债参考YTM：5.1697,N,3.28,全价：195.700 最后更新：15:34:06,2026-05-07,100.191,如不考虑强赎期权价值为140.22元,0,"{'R': '最后交易日：2026年5月7日\r\n最后转股日：2026年5月12日\r\n赎回价：100.191元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,113654,永02转债,y02zz,128.425,-2.03,603901,永创智能,yczn,12.58,-2.02,2.22,9.77,128.76,0,-0.26,128.17,640208,机械设备,shmb,C,2022-09-01,[],0,0,buy,AA-,,6.839,12.701,4.0,buy,2028-08-04,,2.572,21054.74,20282.41,63.83,,,0,15:00:00,00,Y,N,2,1,Y,转股价下修2次，成功下修1次,2023-02-10 开始转股,强赎登记日2026-05-07，赎回价格101.159元，如不考虑强赎纯债价值为110.89元，计算使用2.3年期 评级为AA- 债参考YTM：2.2471,N,6.105,全价：128.425 最后更新：15:00:00,2026-05-07,101.159,如不考虑强赎期权价值为46.80元,0,{'R': '最后交易日 2026年5月7日\r\n最后转股日 2026年5月12日\r\n赎回价 101.1589元/张'},0,0,N,,,buy,buy
2026-04-26 02:50:13,128141,旺能转债,wnzz,122.667,-5.65,002034,旺能环境,wnhj,17.19,-5.81,1.08,13.98,122.96,0,-0.24,122.43,760103,环保,szmb,C,2021-01-18,[],0,0,buy,AA,,9.786,18.174,10.2,buy,2026-12-17,,7.985,64400.03,51633.03,65.35,,,0,15:34:51,00,Y,N,0,0,Y,,2021-06-23 开始转股,强赎登记日2026-05-14，赎回价格100.844元，如不考虑强赎纯债价值为108.92元，计算使用0.7年期 评级为AA 债参考YTM：1.5305,N,14.0,全价：122.667 最后更新：15:34:51,2026-05-14,100.844,如不考虑强赎期权价值为25.36元,1,"{'R': '最后交易日 2026年5月14日\r\n最后转股日 2026年5月19日\r\n赎回价 100.844元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,127047,帝欧转债,dozz,138.792,1.9,002798,帝欧水华,dosh,7.09,2.6,1.9,5.1,139.02,0,-0.16,138.63,360306,轻工制造,szmb,C,2021-11-26,[],0,0,buy,A-,,3.57,6.63,19.0,buy,2027-10-25,1.504,6.467,23006.77,15151.44,25.59,-10.84,,0,15:34:33,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-04-29 开始转股,计算使用1.6年期 评级为A- 债参考YTM：9.0782,N,15.0,全价：138.792 最后更新：15:34:33,,,,1,[],0,0,N,,,buy,buy
2026-04-26 02:50:13,123236,家联转债,jlzz,140.66,-1.48,301193,家联科技,jlkj,21.59,-1.77,2.79,15.33,140.84,0,-0.12,140.54,360311,轻工制造,szcy,C,2024-01-18,[],0,0,buy,AA-,,10.731,19.929,8.4,buy,2029-12-22,,3.003,53088.98,25209.58,122.61,,,0,15:34:03,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-06-28 开始转股,强赎登记日2026-05-22，赎回价格100.344元，如不考虑强赎纯债价值为108.72元，计算使用3.7年期 评级为AA- 债参考YTM：2.5539,N,7.5,全价：140.660 最后更新：15:34:03,2026-05-22,100.344,如不考虑强赎期权价值为73.80元,0,"{'R': '最后交易日：2026年5月22日\r\n最后转股日：2026年5月27日\r\n赎回价：100.344元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,123129,锦鸡转债,jjzz,136.505,-5.2,300798,锦鸡股份,jjgf,10.82,-4.92,2.95,7.92,136.62,0,-0.08,136.43,220308,基础化工,szcy,C,2021-11-24,[],0,0,buy,A+,,4.752,9.504,3.4,buy,2027-11-04,,1.446,33563.04,48068.67,168.45,,,0,15:34:24,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-05-10 开始转股,强赎登记日2026-04-30，赎回价格101.180元，如不考虑强赎纯债价值为107.15元，计算使用1.6年期 评级为A+ 债参考YTM：4.3782,N,6.0,全价：136.505 最后更新：15:34:24,2026-04-30,101.180,如不考虑强赎期权价值为59.00元,1,{'R': '最后交易日 2026年4月30日\r\n最后转股日 2026年5月8日\r\n强赎赎回价 101.18元/张'},0,0,N,120%,,buy,buy
2026-04-26 02:50:13,118006,阿拉转债,alzz,140.811,-3.19,688179,阿拉丁,ald,18.69,-3.16,6.1,13.32,140.32,0,0.35,141.16,220309,基础化工,shkc,C,2022-04-12,[],0,0,buy,A+,,9.324,17.316,1.5,buy,2028-03-15,,0.965,19509.13,28489.87,143.05,,,0,14:59:59,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-09-21 开始转股,强赎登记日2026-04-27，赎回价格100.356元，如不考虑强赎纯债价值为108.30元，计算使用1.9年期 评级为A+ 债参考YTM：4.4716,N,3.874,全价：140.811 最后更新：14:59:59,2026-04-27,100.356,如不考虑强赎期权价值为55.99元,1,"{'R': '最后交易日：2026年4月27日\r\n最后转股日：2026年4月30日\r\n赎回价：100.3562元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,111013,新港转债,xgzz,139.696,-6.63,605162,新中港,xzg,12.0,-8.12,3.76,8.67,138.41,0,0.93,140.63,410104,公用事业,shmb,C,2023-05-05,[],0,0,buy,AA-,,6.069,11.271,5.3,buy,2029-03-08,2.874,2.62,45433.92,32145.26,120.95,-5.59,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-14 开始转股,已公告要强赎，如不考虑强赎纯债价值为110.98元，计算使用2.9年期 评级为AA- 债参考YTM：2.4071,N,3.691,全价：139.696 最后更新：15:00:00,,,如不考虑强赎期权价值为62.41元,0,{'O': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123126,瑞丰转债,rfzz,148.638,-2.12,300243,瑞丰高材,rfgc,17.09,-2.79,3.66,11.64,146.82,0,1.24,149.88,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,10.0,buy,2027-09-10,1.381,3.326,16938.97,37281.76,34.33,-12.81,,0,15:34:24,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,计算使用1.4年期 评级为A 债参考YTM：6.6664,N,3.4,全价：148.638 最后更新：15:34:24,,,,1,[],0,0,N,,,buy,buy
2026-04-26 02:50:13,118004,博瑞转债,brzz,176.01,-5.62,688166,博瑞医药,bryy,59.99,-1.95,10.07,34.74,172.68,0,1.93,177.94,370101,医药生物,shkc,C,2022-01-27,[],0,0,buy,AA-,,24.318,45.162,1.7,buy,2028-01-04,1.699,4.426,72697.09,83075.63,92.9,-21.41,,0,14:59:59,00,Y,N,0,0,Y,,2022-07-11 开始转股,计算使用1.7年期 评级为AA- 债参考YTM：2.0721,N,4.65,全价：176.010 最后更新：14:59:59,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123225,翔丰转债,xfzz,158.65,2.03,300890,翔丰华,xfh,42.7,0.14,2.24,27.44,155.61,0,1.95,160.6,630702,电力设备,szcy,C,2023-10-26,[],0,0,buy,AA-,,19.208,35.672,12.2,buy,2029-10-10,3.466,5.694,160063.18,171469.95,176.5,-7.32,,0,15:34:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-04-16 开始转股,计算使用3.5年期 评级为AA- 债参考YTM：2.5285,N,8.0,全价：158.650 最后更新：15:34:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123241,欧通转债,otzz,833.5,-1.43,300870,欧陆通,olt,347.2,-2.75,14.3,43.43,799.45,0,4.26,837.76,630306,电力设备,szcy,C,2024-07-26,[],0,0,buy,AA-,,30.401,56.459,0.7,buy,2030-07-05,4.2,2.605,75346.41,189380.25,34.36,-37.81,,0,15:34:45,00,Y,N,0,0,Y,,2025-01-13 开始转股,计算使用4.2年期 评级为AA- 债参考YTM：2.6298,N,6.445,全价：833.500 最后更新：15:34:45,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,113062,常银转债,cyzz,131.244,-0.3,601128,常熟银行,csyh,7.41,0.68,0.75,5.89,125.81,0,4.32,135.56,480501,银行,shmb,C,2022-10-17,[],0,0,buy,AAA,,,7.657,24.4,buy,2028-09-15,2.397,59.994,12377.67,60885.4,1.57,-7.44,,0,14:59:29,00,Y,N,0,0,Y,,2023-03-21 开始转股,计算使用2.4年期 评级为AAA 债参考YTM：1.6760,N,60.0,全价：131.244 最后更新：14:59:29,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,127066,科利转债,klzz,146.4,0.0,002850,科达利,kdl,208.26,1.16,4.3,148.7,140.05,0,4.53,150.93,630701,电力设备,szmb,C,2022-08-03,[],0,0,buy,AA,,104.09,193.31,3.7,buy,2028-07-08,2.208,15.342,23459.56,87699.17,10.48,-11.16,,0,15:34:42,00,Y,N,0,0,Y,,2023-01-16 开始转股,计算使用2.3年期 评级为AA 债参考YTM：1.7735,N,15.344,全价：146.400 最后更新：15:34:42,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123243,严牌转债,ypzz,212.9,-4.96,301081,严牌股份,ypgf,14.77,-4.22,3.02,7.27,203.16,0,4.79,217.69,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.089,9.451,9.4,buy,2030-07-10,4.214,3.041,16235.99,9178.53,24.72,-13.14,,0,15:33:54,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：5.0085,N,4.679,全价：212.900 最后更新：15:33:54,,,,0,"{'G': '本次（2026年1月14日至2026年2月3日）不提前赎回，以2026年5月3日后的首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,123121,帝尔转债,dezz,158.0,-1.92,300776,帝尔激光,dejg,110.08,-3.88,7.7,73.56,149.65,0,5.58,163.58,630505,电力设备,szcy,C,2021-08-27,[],0,0,buy,AA-,,51.492,95.628,4.5,buy,2027-08-05,1.282,8.292,27035.58,143048.04,20.61,-20.94,,0,15:34:27,00,Y,N,0,0,Y,,2022-02-11 开始转股,计算使用1.3年期 评级为AA- 债参考YTM：1.9524,N,8.4,全价：158.000 最后更新：15:34:27,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-26 02:50:13,123054,思特转债,stzz,134.669,-1.56,300608,思特奇,stq,12.6,-3.08,3.07,9.88,127.53,0,5.6,140.27,710401,计算机,szcy,C,2020-07-06,[],0,0,buy,AA-,,6.916,12.844,4.6,buy,2026-06-10,0.129,1.667,7455.82,19501.48,33.17,-115.92,,0,15:34:09,00,Y,N,0,0,Y,,2020-12-16 开始转股,计算使用0.2年期 评级为AA- 债参考YTM：1.6992,N,2.71,全价：134.669 最后更新：15:34:09,,,,1,[],0,0,N,,,buy,buy
2026-04-26 02:50:13,110077,洪城转债,hczz,223.512,1.2,600461,洪城环境,hchj,10.3,0.78,1.32,4.88,211.07,0,5.9,229.41,760102,环保,shmb,C,2020-12-17,[],0,0,buy,AA+,,3.416,6.344,5.1,buy,2026-11-20,0.575,6.685,5111.96,11506.28,3.44,-88.69,,0,14:59:49,00,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.5068,N,18.0,全价：223.512 最后更新：14:59:49,,,,1,"{'G': '本次（2025年6月22日至2025年7月11日）不提前赎回，以2026年7月12日为首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,123207,冠中转债,gzzz,197.4,-0.6,300948,冠中生态,gzst,19.45,1.04,3.9,10.44,186.3,0,5.96,203.36,620307,建筑装饰,szcy,C,2023-08-09,[],0,0,buy,A-,,7.308,13.572,6.2,buy,2029-07-21,3.244,1.83,8992.7,6549.23,24.75,-14.47,,0,15:34:42,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-01-29 开始转股,计算使用3.3年期 评级为A- 债参考YTM：9.5518,N,4.0,全价：197.400 最后更新：15:34:42,,,,0,"{'G': '本次（2026年1月29日至2026年2月26日）不提前赎回，自2026年5月26日后首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-26 02:50:13,118057,甬矽转债,yxzz,175.673,1.5,688362,甬矽电子,yxdz,46.79,1.83,7.27,28.36,164.99,0,6.48,182.15,270107,电子,shkc,C,2025-07-16,[],0,0,buy,A+,,19.852,36.868,6.1,buy,2031-06-26,5.175,11.648,59658.64,90060.69,29.28,-7.53,,0,14:59:57,00,Y,N,0,0,Y,,2026-01-05 开始转股,计算使用5.2年期 评级为A+ 债参考YTM：5.2231,N,11.65,全价：175.673 最后更新：14:59:57,,,,0,"{'G': '本次（2026年1月7日至2026年1月27日）不提前赎回，以2026年4月28日为首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
