抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-04-28 09:41:54,123267,珂玛转债,kmzz,100.0,0.0,301611,珂玛科技,kmkj,107.0,-7.83,27.01,97.57,109.67,177,-8.81,91.19,270103,电子,szcy,C,,[],0,0,buy,AA,,68.299,126.841,,buy,2032-04-15,5.97,7.5,0.0,213164.19,0.0,2.17,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA 债参考YTM：2.2657,N,7.5,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-28 09:41:54,113702,斯达转债,sdzz,100.0,0.0,603290,斯达半导,sdbd,111.08,0.34,3.85,105.3,105.49,177,-5.2,94.8,270102,电子,shmb,C,,[],0,0,buy,AA+,,73.71,136.89,5.6,buy,2032-04-15,5.97,15.0,0.0,103508.69,0.0,1.86,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-22 开始转股,计算使用6.0年期 评级为AA+ 债参考YTM：2.0057,N,15.0,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-28 09:41:54,113048,晶科转债,jkzz,155.102,-1.95,601778,晶科科技,jkkj,7.12,2.59,1.58,4.5,158.22,0,-1.97,153.13,410106,公用事业,shmb,C,2021-05-31,[],0,0,buy,AA,,3.15,5.85,6.6,buy,2027-04-23,0.986,17.48,277121.62,505316.99,98.67,-28.25,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-10-29 开始转股,计算使用1.0年期 评级为AA 债参考YTM：1.5633,N,30.0,全价：155.102 最后更新：15:00:00,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-28 09:41:54,127047,帝欧转债,dozz,146.998,0.96,002798,帝欧水华,dosh,7.59,1.34,2.03,5.1,148.82,0,-1.23,145.77,360306,轻工制造,szmb,C,2021-11-26,[],0,0,buy,A-,,3.57,6.63,15.7,buy,2027-10-25,1.493,5.865,34823.82,25910.43,40.27,-14.32,,0,15:34:09,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-04-29 开始转股,计算使用1.5年期 评级为A- 债参考YTM：9.0348,N,15.0,全价：146.998 最后更新：15:34:09,,,,1,[],0,0,N,,,buy,buy
2026-04-28 09:41:54,123126,瑞丰转债,rfzz,167.6,6.81,300243,瑞丰高材,rfgc,19.72,10.48,4.23,11.64,169.42,0,-1.07,166.53,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,8.6,buy,2027-09-10,1.37,3.323,340138.13,77467.46,597.03,-20.35,,0,15:34:09,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,计算使用1.4年期 评级为A 债参考YTM：6.6551,N,3.4,全价：167.600 最后更新：15:34:09,,,,1,[],0,0,N,,,buy,buy
2026-04-28 09:41:54,113618,美诺转债,mnzz,280.303,6.03,603538,美诺华,mnh,60.12,6.6,5.79,21.28,282.52,0,-0.78,279.52,370101,医药生物,shmb,C,2021-02-04,[],0,0,buy,AA-,,14.896,27.664,0.8,buy,2027-01-14,,1.131,766839.33,337607.69,2398.41,,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-07-20 开始转股,强赎登记日2026-04-29，赎回价格100.625元，如不考虑强赎纯债价值为108.60元，计算使用0.8年期 评级为AA- 债参考YTM：1.8108,N,5.2,全价：280.303 最后更新：15:00:00,2026-04-29,100.625,如不考虑强赎期权价值为184.34元,1,"{'R': '最后交易日：2026年4月29日\r\n最后转股日：2026年5月7日\r\n赎回价：100.6247元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,123236,家联转债,jlzz,151.67,-4.13,301193,家联科技,jlkj,23.4,-3.47,3.09,15.33,152.64,0,-0.64,151.03,360311,轻工制造,szcy,C,2024-01-18,[],0,0,buy,AA-,,10.731,19.929,6.6,buy,2029-12-22,,2.571,71607.6,58091.3,176.47,,,0,15:34:42,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-06-28 开始转股,强赎登记日2026-05-22，赎回价格100.344元，如不考虑强赎纯债价值为108.74元，计算使用3.7年期 评级为AA- 债参考YTM：2.5684,N,7.5,全价：151.670 最后更新：15:34:42,2026-05-22,100.344,如不考虑强赎期权价值为84.49元,0,"{'R': '最后交易日：2026年5月22日\r\n最后转股日：2026年5月27日\r\n赎回价：100.344元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,123129,锦鸡转债,jjzz,134.145,0.21,300798,锦鸡股份,jjgf,10.68,1.14,2.97,7.92,134.85,0,-0.52,133.63,220308,基础化工,szcy,C,2021-11-24,[],0,0,buy,A+,,4.752,9.504,3.5,buy,2027-11-04,,1.442,68383.87,34674.59,347.66,,,0,15:34:12,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-05-10 开始转股,强赎登记日2026-04-30，赎回价格101.180元，如不考虑强赎纯债价值为107.22元，计算使用1.6年期 评级为A+ 债参考YTM：4.3653,N,6.0,全价：134.145 最后更新：15:34:12,2026-04-30,101.180,如不考虑强赎期权价值为57.59元,1,{'R': '最后交易日 2026年4月30日\r\n最后转股日 2026年5月8日\r\n强赎赎回价 101.18元/张'},0,0,N,120%,,buy,buy
2026-04-28 09:41:54,118004,博瑞转债,brzz,172.437,-11.41,688166,博瑞医药,bryy,60.18,-3.22,10.1,34.74,173.23,0,-0.46,171.98,370101,医药生物,shkc,C,2022-01-27,[],0,0,buy,AA-,,24.318,45.162,1.7,buy,2028-01-04,1.688,4.426,151238.42,84256.21,196.95,-20.57,,0,15:00:00,00,Y,N,0,0,Y,,2022-07-11 开始转股,已公告要强赎，如不考虑强赎纯债价值为113.58元，计算使用1.7年期 评级为AA- 债参考YTM：2.0586,N,4.65,全价：172.437 最后更新：15:00:00,,,如不考虑强赎期权价值为89.70元,1,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,123187,超达转债,cdzz,203.5,-3.59,301186,超达装备,cdzb,63.23,-2.72,3.12,30.98,204.1,0,-0.29,203.21,280205,汽车,szcy,C,2023-04-25,[],0,0,buy,A,,21.686,40.274,4.7,buy,2029-04-04,2.937,2.273,34703.29,20254.75,72.81,-16.92,,0,15:34:21,00,Y,N,0,0,Y,,2023-10-11 开始转股,计算使用3.0年期 评级为A 债参考YTM：7.1383,N,4.69,全价：203.500 最后更新：15:34:21,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-28 09:41:54,123085,万顺转2,wsz2,180.064,0.47,300057,万顺新材,wsxc,9.01,0.22,1.65,4.99,180.56,0,-0.28,179.78,240301,有色金属,szcy,C,2020-12-28,[],0,0,buy,AA-,,3.493,6.487,3.0,buy,2026-12-11,,2.112,140653.31,150062.03,360.47,,,0,15:34:06,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-06-17 开始转股,强赎登记日2026-05-12，赎回价格100.870元，如不考虑强赎纯债价值为106.81元，计算使用0.7年期 评级为AA- 债参考YTM：1.7963,N,9.0,全价：180.064 最后更新：15:34:06,2026-05-12,100.870,如不考虑强赎期权价值为82.72元,1,"{'R': '最后交易日：2026年5月12日\r\n最后转股日：2026年5月15日\r\n赎回价：100.87元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,113654,永02转债,y02zz,124.686,-3.35,603901,永创智能,yczn,12.21,-3.25,2.17,9.77,124.97,0,-0.23,124.46,640208,机械设备,shmb,C,2022-09-01,[],0,0,buy,AA-,,6.839,12.701,3.2,buy,2028-08-04,,2.03,12412.33,14140.02,48.31,,,0,14:59:54,00,Y,N,2,1,Y,转股价下修2次，成功下修1次,2023-02-10 开始转股,强赎登记日2026-05-07，赎回价格101.159元，如不考虑强赎纯债价值为110.92元，计算使用2.3年期 评级为AA- 债参考YTM：2.2320,N,6.105,全价：124.686 最后更新：14:59:54,2026-05-07,101.159,如不考虑强赎期权价值为43.70元,0,{'R': '最后交易日 2026年5月7日\r\n最后转股日 2026年5月12日\r\n赎回价 101.1589元/张'},0,0,N,,,buy,buy
2026-04-28 09:41:54,123256,恒帅转债,hszz,186.199,-3.9,300969,恒帅股份,hsgf,116.67,-3.58,9.64,62.55,186.52,0,-0.17,186.03,280205,汽车,szcy,C,2025-06-17,[],0,0,buy,A+,,43.785,81.315,1.4,buy,2031-05-29,,1.633,21845.66,19787.01,70.97,,,0,15:34:48,00,Y,N,0,0,Y,,2025-12-05 开始转股,强赎登记日2026-05-07，赎回价格100.191元，如不考虑强赎纯债价值为92.38元，计算使用5.1年期 评级为A+ 债参考YTM：5.1819,N,3.28,全价：186.199 最后更新：15:34:48,2026-05-07,100.191,如不考虑强赎期权价值为131.52元,0,"{'R': '最后交易日：2026年5月7日\r\n最后转股日：2026年5月12日\r\n赎回价：100.191元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,128141,旺能转债,wnzz,127.59,1.55,002034,旺能环境,wnhj,17.86,1.53,1.14,13.98,127.75,0,-0.13,127.46,760103,环保,szmb,C,2021-01-18,[],0,0,buy,AA,,9.786,18.174,6.0,buy,2026-12-17,,5.151,38030.36,35742.23,58.43,,,0,15:34:36,00,Y,N,0,0,Y,,2021-06-23 开始转股,强赎登记日2026-05-14，赎回价格100.844元，如不考虑强赎纯债价值为108.93元，计算使用0.7年期 评级为AA 债参考YTM：1.5373,N,14.0,全价：127.590 最后更新：15:34:36,2026-05-14,100.844,如不考虑强赎期权价值为29.81元,1,"{'R': '最后交易日 2026年5月14日\r\n最后转股日 2026年5月19日\r\n赎回价 100.844元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,118003,华兴转债,hxzz,224.945,1.05,688001,华兴源创,hxyc,58.86,-2.97,7.42,26.22,224.49,0,0.2,225.15,640107,机械设备,shkc,C,2021-12-20,[],0,0,buy,AA,,18.354,34.086,1.6,buy,2027-11-29,1.589,4.197,199528.16,155734.53,212.03,-35.83,,0,15:00:00,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-06-06 开始转股,已公告要强赎，如不考虑强赎纯债价值为108.95元，计算使用1.6年期 评级为AA 债参考YTM：1.6533,N,8.0,全价：224.945 最后更新：15:00:00,,,如不考虑强赎期权价值为131.12元,1,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,123243,严牌转债,ypzz,221.01,2.8,301081,严牌股份,ypgf,16.03,5.74,3.28,7.27,220.5,0,0.23,221.24,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.089,9.451,8.7,buy,2030-07-10,4.203,3.041,92474.51,17860.15,134.1,-13.96,,0,15:34:42,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：5.0281,N,4.679,全价：221.010 最后更新：15:34:42,,,,0,"{'G': '本次（2026年1月14日至2026年2月3日）不提前赎回，以2026年5月3日后的首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-28 09:41:54,111013,新港转债,xgzz,133.299,-5.52,605162,新中港,xzg,11.52,-3.44,3.56,8.67,132.87,0,0.32,133.62,410104,公用事业,shmb,C,2023-05-05,[],0,0,buy,AA-,,6.069,11.271,5.5,buy,2029-03-08,2.863,2.615,50139.87,19256.96,141.18,-4.03,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-14 开始转股,已公告要强赎，如不考虑强赎纯债价值为111.01元，计算使用2.9年期 评级为AA- 债参考YTM：2.4089,N,3.691,全价：133.299 最后更新：15:00:00,,,如不考虑强赎期权价值为58.29元,0,{'O': ''},0,0,N,,,buy,buy
