抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-05-13 10:03:49,118003,Z华兴转,hxzz,232.64,-2.24,688001,华兴源创,hxyc,62.41,-0.43,8.25,26.22,238.02,0,-2.26,230.38,640107,机械设备,shkc,C,2021-12-20,[],0,0,buy,AA,,18.354,34.086,0.5,buy,2027-11-29,,1.551,74152.92,130555.43,208.62,,,0,14:59:59,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-06-06 开始转股,强赎登记日2026-05-13，赎回价格100.843元，如不考虑强赎纯债价值为109.00元，计算使用1.6年期 评级为AA 债参考YTM：1.6716,N,8.0,全价：232.640 最后更新：14:59:59,2026-05-13,100.843,如不考虑强赎期权价值为144.46元,1,"{'R': '最后交易日 2026年5月13日\r\n最后转股日 2026年5月18日\r\n赎回价 100.8433元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-13 10:03:49,123126,瑞丰转债,rfzz,173.356,5.19,300243,瑞丰高材,rfgc,20.43,4.88,4.38,11.64,175.52,0,-1.23,172.13,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,4.6,buy,2027-09-10,,1.952,170748.92,81014.12,510.86,,,0,15:34:09,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,强赎登记日2026-05-26，赎回价格102.532元，如不考虑强赎纯债价值为113.57元，计算使用1.4年期 评级为A 债参考YTM：6.6794,N,3.4,全价：173.356 最后更新：15:34:09,2026-05-26,102.532,如不考虑强赎期权价值为83.64元,1,{'R': '最后交易日 2026年5月26日\r\n最后转股日 2026年5月29日\r\n赎回价 102.532元/张'},0,0,N,,,buy,buy
2026-05-13 10:03:49,118041,星球转债,xqzz,157.764,-4.43,688633,星球石墨,xqsm,36.93,-0.67,2.95,23.14,159.59,0,-1.15,156.61,640203,机械设备,shkc,C,2023-08-22,[],0,0,buy,A+,,16.198,30.082,11.7,buy,2029-07-31,3.219,6.198,49563.93,23970.71,50.69,-8.5,,0,14:59:59,00,Y,N,0,0,Y,,2024-02-05 开始转股,计算使用3.3年期 评级为A+ 债参考YTM：4.8382,N,6.2,全价：157.764 最后更新：14:59:59,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-13 10:03:49,118033,华特转债,htzz,206.931,3.49,688268,华特气体,htqt,172.49,5.06,10.14,82.75,208.45,0,-0.73,206.2,270601,电子,shkc,C,2023-04-14,[],0,0,buy,AA-,,57.925,107.575,2.6,buy,2029-03-21,2.858,5.431,280210.97,143152.5,251.63,-17.95,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-27 开始转股,计算使用2.9年期 评级为AA- 债参考YTM：2.3849,N,6.46,全价：206.931 最后更新：15:00:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-13 10:03:49,127024,盈峰转债,yfzz,195.4,6.49,000967,盈峰环境,yfhj,15.07,8.81,2.84,7.67,196.48,0,-0.55,194.85,760201,环保,szmb,C,2020-12-02,[],0,0,buy,AA+,,5.369,9.971,1.1,buy,2026-11-04,,5.655,315029.4,568805.68,295.25,,,0,15:34:06,00,Y,N,0,0,Y,,2021-05-10 开始转股,强赎登记日2026-05-25，赎回价格101.129元，如不考虑强赎纯债价值为109.23元，计算使用0.5年期 评级为AA+ 债参考YTM：1.4749,N,14.762,全价：195.400 最后更新：15:34:06,2026-05-25,101.129,如不考虑强赎期权价值为97.56元,1,"{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 101.129元/张', 'M': ''}",0,0,N,,,buy,buy
2026-05-13 10:03:49,111005,富春转债,fczz,158.51,-1.14,605189,富春染织,fcrz,19.07,-1.95,1.86,11.98,159.18,0,-0.42,158.09,350104,纺织服饰,shmb,C,2022-07-25,[],0,0,buy,AA-,,8.386,15.574,7.1,buy,2028-06-23,2.115,2.896,28420.22,43257.86,61.86,-15.56,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-12-29 开始转股,已公告要强赎，如不考虑强赎纯债价值为106.74元，计算使用2.2年期 评级为AA- 债参考YTM：2.1743,N,5.7,全价：158.510 最后更新：15:00:00,,,如不考虑强赎期权价值为72.86元,0,{'O': ''},0,0,N,,,buy,buy
2026-05-13 10:03:49,123225,翔丰转债,xfzz,147.003,-0.91,300890,翔丰华,xfh,40.49,-0.27,2.12,27.44,147.56,0,-0.38,146.62,630702,电力设备,szcy,C,2023-10-26,[],0,0,buy,AA-,,19.208,35.672,12.8,buy,2029-10-10,3.414,5.659,18558.87,47655.35,22.2,-5.3,,0,15:34:39,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-04-16 开始转股,计算使用3.5年期 评级为AA- 债参考YTM：2.5188,N,8.0,全价：147.003 最后更新：15:34:39,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-05-13 10:03:49,123054,思特转债,stzz,141.5,4.27,300608,思特奇,stq,14.03,4.55,3.6,9.88,142.0,0,-0.35,141.15,710401,计算机,szcy,C,2020-07-06,[],0,0,buy,AA-,,6.916,12.844,3.4,buy,2026-06-10,,1.378,43385.75,41147.85,225.53,,,0,15:33:54,00,Y,N,0,0,Y,,2020-12-16 开始转股,强赎登记日2026-05-25，赎回价格102.900元，如不考虑强赎纯债价值为114.85元，计算使用0.1年期 评级为AA- 债参考YTM：1.6822,N,2.71,全价：141.500 最后更新：15:33:54,2026-05-25,102.900,如不考虑强赎期权价值为42.15元,1,{'R': '最后交易日 2026年5月25日\r\n最后转股日 2026年5月28日\r\n赎回价 102.90元/张'},0,0,N,,,buy,buy
2026-05-13 10:03:49,127041,弘亚转债,hyzz,127.7,0.39,002833,弘亚数控,hysk,21.77,1.63,3.03,17.0,128.06,0,-0.28,127.42,640209,机械设备,szmb,C,2021-08-10,[],0,0,buy,AA-,,11.9,22.1,9.6,buy,2026-07-12,0.164,5.999,8093.09,15532.1,10.6,-59.52,,0,15:33:54,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-01-17 开始转股,计算使用0.2年期 评级为AA- 债参考YTM：1.6888,N,6.0,全价：127.700 最后更新：15:33:54,,,,1,[],0,0,N,,,buy,buy
2026-05-13 10:03:49,111010,立昂转债,lazz,156.373,2.09,605358,立昂微,law,52.66,3.19,4.91,33.59,156.77,0,-0.26,156.11,270103,电子,shmb,C,2022-12-07,[],0,0,buy,AA,,23.513,43.667,9.5,buy,2028-11-14,2.51,33.608,142291.98,302755.42,26.91,-11.61,,0,14:59:59,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-05-18 开始转股,计算使用2.6年期 评级为AA 债参考YTM：1.7977,N,33.9,全价：156.373 最后更新：14:59:59,,,,0,{'M': ''},0,0,N,,,buy,buy
