抓取时间,bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,sw_name,market_cd,btype,list_dt,t_flag,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,last_time,qstatus,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,after_next_put_dt,icons,is_min_price,blocked,putting,force_redeem_price_tip,notes,volatility_rate,debt_rate
2026-04-29 09:33:49,123126,瑞丰转债,rfzz,159.3,-4.95,300243,瑞丰高材,rfgc,18.59,-5.73,3.99,11.64,159.71,0,-0.26,159.04,220501,基础化工,szcy,C,2021-10-18,[],0,0,buy,A,,8.148,15.132,8.6,buy,2027-09-10,1.367,3.157,56311.28,74008.94,108.11,-17.32,,0,15:34:51,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-03-16 开始转股,计算使用1.4年期 评级为A 债参考YTM：6.6642,N,3.4,全价：159.300 最后更新：15:34:51,,,,1,[],0,0,N,,,buy,buy
2026-04-29 09:33:49,123256,恒帅转债,hszz,190.19,2.14,300969,恒帅股份,hsgf,119.25,2.21,9.85,62.55,190.65,0,-0.24,189.95,280205,汽车,szcy,C,2025-06-17,[],0,0,buy,A+,,43.785,81.315,1.1,buy,2031-05-29,,1.273,34647.58,22626.37,142.12,,,0,15:34:09,00,Y,N,0,0,Y,,2025-12-05 开始转股,强赎登记日2026-05-07，赎回价格100.191元，如不考虑强赎纯债价值为92.42元，计算使用5.1年期 评级为A+ 债参考YTM：5.1753,N,3.28,全价：190.190 最后更新：15:34:09,2026-05-07,100.191,如不考虑强赎期权价值为135.23元,0,"{'R': '最后交易日：2026年5月7日\r\n最后转股日：2026年5月12日\r\n赎回价：100.191元/张', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,113048,晶科转债,jkzz,154.724,-0.24,601778,晶科科技,jkkj,6.96,-2.25,1.54,4.5,154.67,0,0.04,154.76,410106,公用事业,shmb,C,2021-05-31,[],0,0,buy,AA,,3.15,5.85,6.1,buy,2027-04-23,0.984,15.872,151936.8,454056.74,61.57,-28.15,,0,14:59:59,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2021-10-29 开始转股,计算使用1.0年期 评级为AA 债参考YTM：1.5733,N,30.0,全价：154.724 最后更新：14:59:59,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,111013,新港转债,xgzz,132.58,-0.54,605162,新中港,xzg,11.47,-0.43,3.54,8.67,132.3,0,0.22,132.8,410104,公用事业,shmb,C,2023-05-05,[],0,0,buy,AA-,,6.069,11.271,5.5,buy,2029-03-08,2.86,2.611,29266.64,13209.7,83.52,-3.85,,0,14:59:59,00,Y,N,0,0,Y,,2023-09-14 开始转股,已公告要强赎，如不考虑强赎纯债价值为110.97元，计算使用2.9年期 评级为AA- 债参考YTM：2.4230,N,3.691,全价：132.580 最后更新：14:59:59,,,如不考虑强赎期权价值为57.87元,0,{'O': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,127024,盈峰转债,yfzz,184.445,-3.43,000967,盈峰环境,yfhj,14.11,-0.49,2.61,7.67,183.96,0,0.26,184.71,760201,环保,szmb,C,2020-12-02,[],0,0,buy,AA+,,5.369,9.971,2.0,buy,2026-11-04,0.518,9.03,334256.22,422029.16,194.87,-78.36,,0,15:34:51,00,Y,N,0,0,Y,,2021-05-10 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.4936,N,14.762,全价：184.445 最后更新：15:34:51,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,118004,博瑞转债,brzz,170.745,-0.98,688166,博瑞医药,bryy,59.1,-1.79,9.92,34.74,170.12,0,0.37,171.12,370101,医药生物,shkc,C,2022-01-27,[],0,0,buy,AA-,,24.318,45.162,1.4,buy,2028-01-04,1.685,3.431,115076.5,77992.34,192.42,-20.13,,0,14:59:58,00,Y,N,0,0,Y,,2022-07-11 开始转股,已公告要强赎，如不考虑强赎纯债价值为113.58元，计算使用1.7年期 评级为AA- 债参考YTM：2.0625,N,4.65,全价：170.745 最后更新：14:59:58,,,如不考虑强赎期权价值为86.54元,1,"{'O': '', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,123225,翔丰转债,xfzz,155.462,1.94,300890,翔丰华,xfh,42.45,5.26,2.22,27.44,154.7,0,0.49,155.95,630702,电力设备,szcy,C,2023-10-26,[],0,0,buy,AA-,,19.208,35.672,12.3,buy,2029-10-10,3.452,5.671,80835.21,138647.12,91.53,-6.79,,0,15:34:15,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-04-16 开始转股,计算使用3.5年期 评级为AA- 债参考YTM：2.5538,N,8.0,全价：155.462 最后更新：15:34:15,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,118033,华特转债,htzz,232.381,-8.71,688268,华特气体,htqt,190.23,-8.66,11.34,82.75,229.89,0,1.09,233.47,270601,电子,shkc,C,2023-04-14,[],0,0,buy,AA-,,57.925,107.575,2.6,buy,2029-03-21,2.896,6.051,453102.02,234012.79,316.34,-20.99,,0,15:00:00,00,Y,N,0,0,Y,,2023-09-27 开始转股,计算使用2.9年期 评级为AA- 债参考YTM：2.4230,N,6.46,全价：232.381 最后更新：15:00:00,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123243,严牌转债,ypzz,226.701,2.57,301081,严牌股份,ypgf,16.25,1.37,3.31,7.27,223.52,0,1.42,228.12,760201,环保,szcy,C,2024-07-26,[],0,0,buy,A+,,5.089,9.451,8.6,buy,2030-07-10,4.2,3.041,32084.77,10806.29,46.44,-14.49,,0,15:34:00,00,Y,N,0,0,Y,,2025-01-16 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：5.0105,N,4.679,全价：226.701 最后更新：15:34:00,,,,0,"{'G': '本次（2026年1月14日至2026年2月3日）不提前赎回，以2026年5月3日后的首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,118041,星球转债,xqzz,160.479,1.37,688633,星球石墨,xqsm,36.58,5.72,2.92,23.14,158.08,0,1.52,162.0,640203,机械设备,shkc,C,2023-08-22,[],0,0,buy,A+,,16.198,30.082,11.8,buy,2029-07-31,3.258,6.198,128609.95,48980.65,126.61,-8.89,,0,14:59:59,00,Y,N,0,0,Y,,2024-02-05 开始转股,计算使用3.3年期 评级为A+ 债参考YTM：4.8776,N,6.2,全价：160.479 最后更新：14:59:59,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123054,思特转债,stzz,138.5,1.12,300608,思特奇,stq,13.43,1.13,3.45,9.88,135.93,0,1.89,140.39,710401,计算机,szcy,C,2020-07-06,[],0,0,buy,AA-,,6.916,12.844,4.2,buy,2026-06-10,0.115,1.618,10444.33,29254.72,46.54,-151.09,,0,15:34:33,00,Y,N,0,0,Y,,2020-12-16 开始转股,计算使用0.2年期 评级为AA- 债参考YTM：1.7024,N,2.71,全价：138.500 最后更新：15:34:33,,,,1,[],0,0,N,,,buy,buy
2026-04-29 09:33:49,123187,超达转债,cdzz,213.9,5.11,301186,超达装备,cdzb,65.0,2.8,3.26,30.98,209.81,0,1.95,215.85,280205,汽车,szcy,C,2023-04-25,[],0,0,buy,A,,21.686,40.274,4.5,buy,2029-04-04,2.934,2.244,56906.19,13894.81,119.38,-18.36,,0,15:34:18,00,Y,N,0,0,Y,,2023-10-11 开始转股,计算使用3.0年期 评级为A 债参考YTM：7.1543,N,4.69,全价：213.900 最后更新：15:34:18,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123241,欧通转债,otzz,893.0,1.42,300870,欧陆通,olt,375.99,-0.64,15.52,43.43,865.74,0,3.15,896.15,630306,电力设备,szcy,C,2024-07-26,[],0,0,buy,AA-,,30.401,56.459,0.6,buy,2030-07-05,4.186,2.605,137737.84,139780.98,59.18,-38.93,,0,15:34:06,00,Y,N,0,0,Y,,2025-01-13 开始转股,计算使用4.2年期 评级为AA- 债参考YTM：2.6500,N,6.445,全价：893.000 最后更新：15:34:06,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,127084,柳工转2,lgz2,140.935,-0.8,000528,柳工,lg,9.92,0.51,1.06,7.3,135.89,0,3.71,144.65,640601,机械设备,szmb,C,2023-04-20,[],0,0,buy,AAA,,5.11,9.49,12.3,buy,2029-03-27,2.912,24.81,19078.43,32543.48,5.42,-6.62,,0,15:34:39,00,Y,N,0,0,Y,,2023-10-09 开始转股,计算使用3.0年期 评级为AAA 债参考YTM：1.7243,N,30.0,全价：140.935 最后更新：15:34:39,,,,0,"{'G': '本次（2025年10月13日至2025年10月31日）不提前赎回，以2026年4月30日后的首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,127041,弘亚转债,hyzz,125.17,0.14,002833,弘亚数控,hysk,20.46,1.04,2.84,17.0,120.35,0,4.0,129.17,640209,机械设备,szmb,C,2021-08-10,[],0,0,buy,AA-,,11.9,22.1,10.2,buy,2026-07-12,0.203,5.999,8188.01,22484.39,10.86,-39.54,,0,15:34:27,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-01-17 开始转股,计算使用0.3年期 评级为AA- 债参考YTM：1.7069,N,6.0,全价：125.170 最后更新：15:34:27,,,,1,[],0,0,N,,,buy,buy
2026-04-29 09:33:49,123121,帝尔转债,dezz,152.147,-4.31,300776,帝尔激光,dejg,107.53,-1.71,7.22,73.56,146.18,0,4.08,156.23,630505,电力设备,szcy,C,2021-08-27,[],0,0,buy,AA-,,51.492,95.628,4.6,buy,2027-08-05,1.269,8.292,30179.76,98013.55,23.43,-18.72,,0,15:34:48,00,Y,N,0,0,Y,,2022-02-11 开始转股,计算使用1.3年期 评级为AA- 债参考YTM：1.9528,N,8.4,全价：152.147 最后更新：15:34:48,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123269,金杨转债,jyzz,100.0,0.0,301210,金杨精密,jygf,38.16,6.0,2.35,39.8,95.88,180,4.3,104.3,630701,电力设备,szcy,C,,[],0,0,buy,AA-,,27.86,51.74,59.1,buy,2032-04-19,5.978,9.8,0.0,27727.52,0.0,2.2,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-26 开始转股,计算使用6.0年期 评级为AA- 债参考YTM：3.5223,N,9.8,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,110081,闻泰转债,wtzz,90.098,-0.68,600745,闻泰科技,wtkj,28.12,1.15,0.99,32.66,86.1,0,4.64,94.74,270102,电子,shmb,C,2021-08-20,[],0,0,buy,A,,22.862,42.458,24.6,buy,2027-07-28,1.247,85.963,69365.63,72375.34,8.98,17.5,,0,14:59:59,00,Y,N,2,2,Y,转股价下修2次，成功下修2次,2022-02-07 开始转股,计算使用1.3年期 评级为A 债参考YTM：6.6369,N,86.0,全价：90.098 最后更新：14:59:59,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,111005,富春转债,fczz,155.713,6.29,605189,富春染织,fcrz,17.81,2.24,1.78,11.98,148.66,0,4.74,160.45,350104,纺织服饰,shmb,C,2022-07-25,[],0,0,buy,AA-,,8.386,15.574,15.3,buy,2028-06-23,2.153,5.298,66570.91,11262.61,82.09,-14.59,,0,15:00:00,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-12-29 开始转股,如不考虑强赎纯债价值为106.59元，计算使用2.2年期 评级为AA- 债参考YTM：2.2018,N,5.7,全价：155.713 最后更新：15:00:00,,,,0,{'B': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,113062,常银转债,cyzz,131.373,0.13,601128,常熟银行,csyh,7.38,0.68,0.75,5.89,125.3,0,4.85,136.22,480501,银行,shmb,C,2022-10-17,[],0,0,buy,AAA,,,7.657,24.5,buy,2028-09-15,2.384,59.994,15127.03,31113.31,1.92,-7.52,,0,14:59:47,00,Y,N,0,0,Y,,2023-03-21 开始转股,计算使用2.4年期 评级为AAA 债参考YTM：1.6737,N,60.0,全价：131.373 最后更新：14:59:47,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,110077,洪城转债,hczz,223.432,-0.91,600461,洪城环境,hchj,10.32,-1.81,1.33,4.88,211.48,0,5.65,229.08,760102,环保,shmb,C,2020-12-17,[],0,0,buy,AA+,,3.416,6.344,5.0,buy,2026-11-20,0.562,6.685,5922.12,8888.0,3.95,-90.84,,0,14:59:01,00,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用0.6年期 评级为AA+ 债参考YTM：1.4936,N,18.0,全价：223.432 最后更新：14:59:01,,,,1,"{'G': '本次（2025年6月22日至2025年7月11日）不提前赎回，以2026年7月12日为首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,123207,冠中转债,gzzz,201.28,1.06,300948,冠中生态,gzst,19.85,0.97,3.98,10.44,190.13,0,5.86,207.14,620307,建筑装饰,szcy,C,2023-08-09,[],0,0,buy,A-,,7.308,13.572,6.1,buy,2029-07-21,3.23,1.83,12540.86,5613.96,33.92,-15.05,,0,15:34:51,00,Y,N,1,1,Y,转股价下修1次，成功下修1次,2024-01-29 开始转股,计算使用3.3年期 评级为A- 债参考YTM：9.5776,N,4.0,全价：201.280 最后更新：15:34:51,,,,0,"{'G': '本次（2026年1月29日至2026年2月26日）不提前赎回，自2026年5月26日后首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,123188,水羊转债,syzz,200.29,2.03,300740,水羊股份,sygf,25.56,2.86,4.41,13.54,188.77,0,6.1,206.39,770202,美容护理,szcy,C,2023-04-25,[],0,0,buy,A+,,9.478,17.602,7.0,buy,2029-04-04,2.934,6.422,23625.04,33733.06,18.33,-16.43,,0,15:34:21,00,Y,N,0,0,Y,,2023-10-11 开始转股,计算使用3.0年期 评级为A+ 债参考YTM：4.8043,N,6.95,全价：200.290 最后更新：15:34:21,,,,0,"{'G': '本次（2026年3月2日至2026年3月20日）不提前赎回，自2026年6月20日后首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,128137,洁美转债,jmzz,198.502,0.92,002859,洁美科技,jmkj,49.5,1.33,6.72,26.46,187.08,0,6.11,204.61,270401,电子,szmb,C,2020-12-01,[],0,0,buy,AA-,,18.522,34.398,2.9,buy,2026-11-04,0.518,5.909,29499.0,53605.34,25.14,-84.6,,0,15:34:00,00,Y,N,0,0,Y,,2021-05-10 开始转股,计算使用0.6年期 评级为AA- 债参考YTM：1.7720,N,6.0,全价：198.502 最后更新：15:34:00,,,,1,"{'G': '本次（2026年1月20日起至2026年2月9日）不提前赎回，以2026年5月9日后首个交易日重新计算', 'M': ''}",0,0,N,,,buy,buy
2026-04-29 09:33:49,111023,利柏转债,lbzz,153.162,0.82,605167,利柏特,lbt,17.37,2.36,3.83,12.14,143.08,0,7.05,160.21,620402,建筑装饰,shmb,C,2025-07-22,[],0,0,buy,AA,,8.498,15.782,9.6,buy,2031-07-03,5.181,7.496,18425.27,7166.58,16.06,-5.61,,0,14:59:59,00,Y,N,0,0,Y,,2026-01-09 开始转股,计算使用5.2年期 评级为AA 债参考YTM：2.1429,N,7.5,全价：153.162 最后更新：14:59:59,,,,0,{'G': '本次（2026年1月13日至2026年2月4日）不提前赎回，自2026年5月4日后首个交易日重新起算'},0,0,N,,,buy,buy
2026-04-29 09:33:49,118057,甬矽转债,yxzz,176.567,-1.71,688362,甬矽电子,yxdz,46.72,-1.85,7.26,28.36,164.74,0,7.18,183.75,270107,电子,shkc,C,2025-07-16,[],0,0,buy,A+,,19.852,36.868,6.1,buy,2031-06-26,5.162,11.648,27941.25,45765.64,13.45,-7.64,,0,14:59:59,00,Y,N,0,0,Y,,2026-01-05 开始转股,计算使用5.2年期 评级为A+ 债参考YTM：5.2289,N,11.65,全价：176.567 最后更新：14:59:59,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,127040,国泰转债,gtzz,140.114,1.09,002091,江苏国泰,jsgt,9.87,2.71,0.99,7.65,129.02,0,8.6,148.71,450201,商贸零售,szmb,C,2021-08-10,[],0,0,buy,AA+,,5.355,9.945,25.3,buy,2027-07-07,1.189,39.864,12807.06,36101.79,2.31,-18.79,,0,15:34:21,00,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用1.2年期 评级为AA+ 债参考YTM：1.5739,N,45.574,全价：140.114 最后更新：15:34:21,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,127109,电化转债,dhzz,161.78,8.74,002125,湘潭电化,xtdh,15.02,6.07,3.0,10.1,148.71,0,8.79,170.57,630702,电力设备,szmb,C,2025-07-04,[],0,0,buy,AA,,7.07,13.13,5.1,buy,2031-06-16,5.134,4.867,181507.41,54600.55,228.52,-6.58,,0,15:34:18,00,Y,N,0,0,Y,,2025-12-22 开始转股,计算使用5.2年期 评级为AA 债参考YTM：2.1429,N,4.87,全价：161.780 最后更新：15:34:18,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123268,本川转债,bczz,100.0,0.0,300964,本川智能,bczn,69.7,-2.63,5.19,75.88,91.86,177,8.87,108.87,270202,电子,szcy,C,2026-05-07,[],0,0,buy,AA-,,53.116,98.644,12.0,buy,2032-04-16,5.97,4.69,0.0,26146.01,0.0,2.95,,0,,00,Y,N,0,0,Y,,未到转股期；2026-10-23 开始转股,计算使用6.0年期 评级为AA- 债参考YTM：3.5223,N,4.69,待上市,,,,0,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,123061,航新转债,hxzz,134.0,0.38,300424,航新科技,hxkj,18.17,0.78,6.07,14.82,122.61,0,9.29,143.29,650201,国防军工,szcy,C,2020-08-18,[],0,0,buy,A-,,10.374,19.266,3.8,buy,2026-07-22,0.23,1.674,2883.41,19814.05,12.84,-52.51,,0,15:34:36,00,Y,N,0,0,Y,,2021-01-28 开始转股,计算使用0.3年期 评级为A- 债参考YTM：8.7555,N,2.5,全价：134.000 最后更新：15:34:36,,,,1,[],0,0,N,,,buy,buy
2026-04-29 09:33:49,128128,齐翔转2,qxz2,136.29,1.4,002408,齐翔腾达,qxtd,6.69,0.15,1.73,5.37,124.58,0,9.4,145.69,750303,石油石化,szmb,C,2020-09-15,[],0,0,buy,AA,,3.759,6.981,3.7,buy,2026-08-20,0.31,6.792,6631.92,22941.09,7.18,-62.87,,0,15:33:57,00,Y,N,0,0,Y,,2021-02-26 开始转股,计算使用0.4年期 评级为AA 债参考YTM：1.4970,N,29.9,全价：136.290 最后更新：15:33:57,,,,1,{'M': ''},0,0,N,,,buy,buy
2026-04-29 09:33:49,113051,节能转债,jnzz,150.235,-1.11,601016,节能风电,jnfd,4.56,-3.59,1.71,3.33,136.94,0,9.71,159.95,410107,公用事业,shmb,C,2021-07-22,[],0,0,buy,AA+,,2.331,4.329,9.6,buy,2027-06-21,1.145,26.52,41336.8,266547.93,10.22,-22.99,,0,15:00:00,00,Y,N,1,0,Y,转股价下修1次，成功下修0次,2021-12-27 开始转股,计算使用1.2年期 评级为AA+ 债参考YTM：1.5739,N,30.0,全价：150.235 最后更新：15:00:00,,,,1,{'M': ''},0,0,N,,,buy,buy
